ETER_ID_Year,ETER_ID,Institution_Name,English_Institution_Name,Reference_year,Country_Code,Institution_Category_standardized,Legal_status,Foundation_year,Region_of_establishment_(NUTS_2),Name_of_the_city,Total_Current_revenues_(EURO),Basic_government_allocation_(EURO),Total_core_budget_(EURO),Total_third_party_funding_(EURO),Public_third_party_funding_(EURO),Private_third_party_funding_(EURO),Student_fees_funding_(EURO),R&D_Expenditure_(EURO),Total_Current_expenditure_(EURO),Personnel_expenditure_(EURO),Total_students_enrolled_at_ISCED_5,Total_students_enrolled_at_ISCED_6,Total_students_enrolled_at_ISCED_7,Total_students_enrolled_ISCED_5_7,Total_students_enrolled_at_ISCED_8,Total_graduates_at_ISCED_5,Total_graduates_at_ISCED_6,Total_graduates_at_ISCED_7,Total_graduates_ISCED_5_7,Total_graduates_at_ISCED_8,Total_academic_personnel_(FTE),Total_academic_personnel_(HC),Total_personnel_(FTE),Total_core_budget_/_Total_current_revenues,Total_third_party_funding_/_Total_current_revenues,Student_fees_funding_/_Total_current_revenues,PhD_intensity,Academic_staff_/_total_staff_(FTE)
UK0025.2011,UK0025,University of Chester,University of Chester,2011,UK,1.0,2.0,1839.0,UKD6,Chester,91819145.50398672,36761994.74581739,44318338.9408674,3219339.0791353644,2798774.0240586256,145181.3614785454,42093376.96455731,,84634972.57685395,55567589.989399455,4250.0,7650.0,3040.0,14940.0,275.0,2165.0,1925.0,940.0,5030.0,30,460.0,505.0,1225.0,0.4826699126593715,0.0350617407890774,0.4584379078405782,"0,005964214711729622",1.0
UK0026.2011,UK0026,The University of Chichester,The University of Chichester,2011,UK,1.0,2.0,1850.0,UKJ2,Chichester,46803705.58141679,21255242.660275616,26487532.83864129,796193.0220767849,444761.9486564963,5761.165138037517,17132552.88749597,,42398718.7168733,26363091.67165968,585.0,4145.0,855.0,5585.0,55.0,355.0,1135.0,420.0,1910.0,10,250.0,420.0,540.0,0.5659281142294437,0.017011324470704,0.3660512063023141,"0,005235602094240838",1.0
UK0027.2011,UK0027,City University of London,City University of London,2011,UK,1.0,2.0,1894.0,UKI4,London,207906623.03544268,45605383.23270498,52600589.94331013,13670092.63953542,6662211.365626585,2024473.429506384,134705258.791538,,193216804.16647464,120492464.39599945,2905.0,7010.0,8570.0,18695.0,640.0,980.0,1930.0,3995.0,6965.0,130,795.0,1620.0,1790.0,0.2530010308249925,0.0657511167270752,0.647912302286658,"0,01866475233309404",1.0
UK0029.2011,UK0029,Courtauld Institute of Art,Courtauld Institute of Art,2011,UK,0.0,2.0,1932.0,UKI3,London,15535557.911231969,5255334.838917823,7297091.763838319,1153385.2606351108,175139.4201963405,58763.884407982674,3026916.163524912,,13931649.536802324,6878831.174816795,,155.0,195.0,350.0,90.0,,45.0,165.0,210.0,10,35.0,40.0,105.0,0.4697025884447081,0.0742416376177408,0.1948379440777275,"0,047619047619047616",1.0
UK0030.2011,UK0030,Coventry University,Coventry University,2011,UK,1.0,2.0,1843.0,UKG3,Coventry,222390192.192469,69884085.35742268,86968244.45775914,17937963.77379361,11751624.648568926,1278978.6606443287,111954417.66142786,,195052311.3794534,112395722.91100152,9175.0,16920.0,4590.0,30685.0,360.0,1935.0,4205.0,3085.0,9225.0,55,1360.0,1655.0,2475.0,0.3910615104037138,0.0806598690209732,0.5034143662438862,"0,005962059620596206",1.0
UK0031.2011,UK0031,Cranfield University,Cranfield University,2011,UK,1.0,2.0,1946.0,UKH2,Cranfield,195081117.2051436,35426556.666820295,49673918.05318708,53279255.19657096,25797345.2551044,16498824.72231184,79217172.88104346,,179494861.04069686,92905701.2490206,,,4075.0,4075.0,1170.0,,,2080.0,2080.0,215,620.0,650.0,1525.0,0.2546321179868523,0.2731133384916158,0.4060729916660268,"0,10336538461538461",1.0
UK0032.2011,UK0032,University for the Creative Arts,University for the Creative Arts,2011,UK,1.0,2.0,2005.0,UKJ2,Farnham,67561183.57376596,38236853.021155,43902382.81790109,417108.3559939162,39175.92293865512,40328.15596626262,20338065.17030004,,68662718.34815873,39806194.40475642,125.0,5330.0,270.0,5725.0,25.0,280.0,1550.0,175.0,2005.0,5,215.0,295.0,680.0,0.6498166624030016,0.0061737869872942,0.3010318069412467,"0,0024937655860349127",1.0
UK0033.2011,UK0033,University of Cumbria,University of Cumbria,2011,UK,1.0,2.0,2007.0,UKD1,Carlisle,99380098.63114716,46856708.30068673,53320735.58556482,312255.15048163343,162464.85689265796,88721.94312577776,35874775.314559616,,77533760.4277089,46353182.46762225,3015.0,5920.0,1730.0,10665.0,45.0,1025.0,1760.0,1210.0,3995.0,10,370.0,425.0,960.0,0.5365333333333333,0.0031420289855072,0.3609855072463768,"0,0025031289111389237",1.0
UK0035.2011,UK0035,De Montfort University,De Montfort University,2011,UK,1.0,2.0,1969.0,UKF2,Leicester,172181638.01447204,73807438.81642623,78767802.00027654,10093561.32184173,6034244.365580495,804258.6532700374,81712909.61884132,,157393879.33815736,98446789.87878507,3210.0,14140.0,3275.0,21220.0,565.0,1700.0,4680.0,1805.0,8315.0,80,865.0,1140.0,1890.0,0.4574692337033988,0.0586215896087209,0.4745738893015599,"0,009621166566446182",1.0
UK0036.2011,UK0036,University of Derby,University of Derby,2011,UK,1.0,2.0,1851.0,UKF1,Derby,138597501.95879614,59396460.34013919,73118403.46591695,4712633.082914689,2598285.47725492,86417.47707056275,57543669.63174632,,121773747.522699,74024058.62561645,4410.0,11090.0,2870.0,18410.0,80.0,1045.0,3055.0,1045.0,5155.0,15,685.0,965.0,1655.0,0.5275593169612424,0.0340022945313669,0.4151854746188251,"0,002909796314258002",1.0
UK0037.2011,UK0037,University of Durham,University of Durham,2011,UK,1.0,2.0,1832.0,UKC1,Durham,293962298.9353367,90934230.53878416,133516154.30704704,63265658.84684519,44877171.95925704,8244227.312531686,86982071.25409043,,274755726.5981472,166828363.3682076,90.0,9690.0,3265.0,15075.0,1495.0,260.0,2830.0,1975.0,5435.0,370,1310.0,1505.0,3365.0,0.4541948229096439,0.2152169141280318,0.2958953293300512,"0,06807727690892364",1.0
UK0038.2011,UK0038,University of East Anglia,University of East Anglia,2011,UK,1.0,2.0,1963.0,UKH1,Norwich,267275429.7829193,79847444.34714477,107374291.37668802,41001060.0543854,27557957.321288656,5493847.075632576,103104115.77637462,,214694427.8010785,131369544.17661428,2395.0,10510.0,3615.0,16520.0,1085.0,830.0,2950.0,2015.0,5795.0,235,1285.0,2225.0,2755.0,0.4017364838357841,0.1534037756021434,0.3857597978988028,"0,04055220017256255",1.0
UK0039.2011,UK0039,University of East London,University of East London,2011,UK,1.0,2.0,1892.0,UKI4,London,191831820.06729043,66460801.0324008,77907083.92865373,3685993.4553164034,2669723.9249665854,494307.9688436189,99175001.15223303,,163966216.52763054,81797022.62985666,1145.0,15920.0,5650.0,22715.0,500.0,2390.0,3355.0,2995.0,8740.0,40,620.0,850.0,1320.0,0.406121799299645,0.019214713461111,0.5169893144810105,"0,004576659038901602",1.0
UK0040.2011,UK0040,Edge Hill University,Edge Hill University,2011,UK,1.0,2.0,1885.0,UKD4,Ormskirk,117994423.19214638,59080748.49057473,64580356.73134535,15840899.663547955,15808637.138774946,32262.524773010093,30786514.264644884,,95804719.54648107,60926625.80080196,4665.0,9940.0,7695.0,22300.0,50.0,1230.0,2540.0,1865.0,5635.0,0,750.0,925.0,1405.0,0.5473170255358625,0.1342512572628289,0.2609149943850398,0,1.0
UK0041.2011,UK0041,The University of Essex,The University of Essex,2011,UK,1.0,2.0,1964.0,UKH3,Colchester,189973268.1937595,41864082.59206342,65123058.48734848,32095450.984007005,24389316.495368022,1178734.387242476,65520578.88187307,,163196524.86518875,93788311.74816796,2170.0,9830.0,2310.0,14320.0,900.0,760.0,2685.0,1430.0,4875.0,220,740.0,1075.0,1820.0,0.3428011693778279,0.1689471960406128,0.3448936763831774,"0,04512820512820513",1.0
UK0042.2011,UK0042,The University of Exeter,The University of Exeter,2011,UK,1.0,2.0,1855.0,UKK4,Exeter,298573535.5118219,86204313.96045536,115369636.35525648,57612803.61340278,37336959.026593536,10347052.58791538,93631608.05641334,,273886942.89533114,161983223.48711804,860.0,12735.0,2925.0,17125.0,1590.0,785.0,3600.0,2425.0,6935.0,320,1305.0,1425.0,3155.0,0.3864027538726334,0.1929601815333081,0.313596474302077,"0,046142754145638065",1.0
UK0043.2011,UK0043,University College Falmouth,University College Falmouth,2011,UK,0.0,2.0,1902.0,UKK3,Falmouth,48109185.60169609,19509609.62345025,25750103.700972486,7961930.220767848,1235193.8055952436,6913.3981656450205,13651656.9110937,,37754067.382587455,22425911.41632484,25.0,3475.0,300.0,3800.0,55.0,10.0,915.0,140.0,1065.0,0,135.0,160.0,430.0,0.535242976552583,0.1654970900294589,0.2837640409072402,0,1.0
UK0044.2011,UK0044,University of Gloucestershire,University of Gloucestershire,2011,UK,1.0,2.0,1834.0,UKK1,Cheltenham,80709314.65179518,33192376.82628935,40257869.75157856,2477301.009356132,778909.5266626723,82960.77798774024,32893948.472139005,,68984191.36286123,41952804.5351892,765.0,6430.0,1550.0,8745.0,330.0,685.0,2085.0,900.0,3670.0,55,355.0,535.0,820.0,0.4988007880535648,0.0306941152956628,0.40756074579562,"0,014986376021798364",1.0
UK0045.2011,UK0045,"Goldsmiths, University of London","Goldsmiths, University of London",2011,UK,1.0,2.0,1891.0,UKI4,London,93704198.7371526,36396736.87606581,44711250.40328156,6167903.396782965,2328662.9487947645,406738.2587454487,41107065.49292529,,87733327.18809052,57623173.71065124,545.0,4665.0,2690.0,7900.0,565.0,215.0,1255.0,1680.0,3150.0,105,390.0,485.0,835.0,0.4771531159313363,0.0658231272441099,0.4386896857016379,"0,03333333333333333",1.0
UK0046.2011,UK0046,The University of Greenwich,The University of Greenwich,2011,UK,1.0,2.0,1890.0,UKI5,Greenwich,227378208.9689819,90100013.82679634,107222196.61704384,13950085.265244044,3616859.473659953,1027791.860625893,102192699.45153707,,204499469.9728073,107441120.89228924,5820.0,14635.0,4955.0,26000.0,450.0,2250.0,4435.0,2110.0,8905.0,65,915.0,1240.0,1825.0,0.4715588054951681,0.0613519005559018,0.4494392840673568,"0,0072992700729927005",1.0
UK0048.2011,UK0048,Harper Adams University College,Harper Adams University College,2011,UK,0.0,2.0,1901.0,UKG2,Newport,41313315.20486704,22840715.30626354,27136240.033184312,3813891.321380836,358344.4715859335,411347.1908558787,8540351.200626815,,34768631.60805641,18086601.83435498,4360.0,1595.0,385.0,6375.0,30.0,310.0,395.0,75.0,785.0,5,115.0,120.0,405.0,0.6568400502022034,0.0923162738809092,0.2067215172221447,"0,006369426751592357",1.0
UK0049.2011,UK0049,University of Hertfordshire,University of Hertfordshire,2011,UK,1.0,2.0,1952.0,UKH2,Hatfield,293510623.588515,76732958.4735217,97723187.5374476,74495321.9339079,51326220.2147762,1902336.72857999,114111397.889109,,233379038.576762,131644927.870212,4425.0,16405.0,5050.0,26685.0,540.0,1210.0,4765.0,1700.0,7825.0,65,1070.0,1640.0,2370.0,0.3329459981470722,0.2538079236216887,0.3887811503855032,"0,008306709265175719",1.0
UK0050.2011,UK0050,Heythrop College,Heythrop College,2011,UK,1.0,2.0,1614.0,UKI3,London,8420518.965755634,1879292.068027838,3377195.0039175926,31110.291745402592,0.0,0.0,2662810.5268009403,,6921463.796838272,3608793.842466701,35.0,535.0,430.0,1000.0,40.0,35.0,135.0,155.0,325.0,10,45.0,105.0,85.0,0.4010673234811165,0.0036945812807881,0.3162287903667214,"0,03076923076923077",1.0
UK0051.2011,UK0051,The University of Huddersfield,The University of Huddersfield,2011,UK,1.0,2.0,1825.0,UKE4,Huddersfield,160190348.89616075,71199935.47495046,73770567.3595428,9382633.5438079,4396921.233350233,873392.6349264876,74040189.88800295,,130225376.78020003,82528690.60238743,4005.0,13300.0,3555.0,21585.0,755.0,2175.0,3460.0,1285.0,7015.0,85,875.0,1145.0,1705.0,0.4605181764562024,0.0585717779408168,0.4622013148619682,"0,012116892373485389",1.0
UK0052.2011,UK0052,The University of Hull,The University of Hull,2011,UK,1.0,2.0,1927.0,UKE1,Kingston Upon Hull,203248144.9048256,71392358.39056091,89510070.51666129,21219523.43641978,11101765.220998297,3915287.827810296,85866709.68336636,,176761764.2992119,106659906.89957136,6490.0,12465.0,2900.0,22570.0,745.0,725.0,3945.0,1340.0,6140.0,145,885.0,970.0,2005.0,0.4403979704640154,0.1044020522123643,0.4224722922985345,"0,023615635179153095",1.0
UK0053.2011,UK0053,Imperial College London,Imperial College London,2011,UK,1.0,2.0,1907.0,UKI3,London,812380743.8816426,194281467.483984,239916808.77540675,375344517.6752546,190282066.64515832,100126745.63303682,158816887.1272526,,748997557.2659814,430834908.0518044,,4455.0,3215.0,12265.0,3735.0,,1595.0,2495.0,5035.0,1050,3435.0,3690.0,6480.0,0.2953255731161948,0.4620302986033595,0.1954956322184699,"0,20854021847070506",1.0
UK0054.2011,UK0054,Institute of Education,Institute of Education,2011,UK,1.0,2.0,1902.0,UKI3,London,77682398.48827027,24158869.88984652,30089413.282942344,25727059.04042033,12308153.20090335,2056735.9542793927,19667465.54823248,,73958381.34304282,47042217.818131536,400.0,85.0,4860.0,5345.0,915.0,195.0,60.0,2145.0,2400.0,95,300.0,370.0,755.0,0.3873388807309512,0.3311826043103576,0.253177887539121,"0,03958333333333333",1.0
UK0055.2011,UK0055,The University of Keele,The University of Keele,2011,UK,1.0,2.0,1949.0,UKG2,Keele,132984974.88132,41853712.49481496,53861132.87551274,16555284.14066461,11074111.628335714,3181315.389224317,43935797.57570171,,126205235.74687745,76667281.19094805,1065.0,7175.0,1990.0,10230.0,425.0,480.0,1805.0,975.0,3260.0,55,605.0,775.0,1585.0,0.4050166789412121,0.1244898843304596,0.3303816661612442,"0,01687116564417178",1.0
UK0056.2011,UK0056,The University of Kent,The University of Kent,2011,UK,1.0,2.0,1965.0,UKJ4,Canterbury,210039406.36954412,77678941.78918745,104750656.77282572,16896345.11683643,9948379.960363183,3138682.76720284,79664239.29575518,,182672719.7308384,114987094.9900908,1840.0,13830.0,2850.0,19365.0,955.0,840.0,3740.0,1160.0,5910.0,170,1265.0,1660.0,2750.0,0.4987190669760655,0.0804436910619949,0.3792823483589245,"0,028764805414551606",1.0
UK0057.2011,UK0057,King's College London,King's College London,2011,UK,1.0,2.0,1829.0,UKI3,London,603896852.0993686,169621376.22712818,199294833.3871042,230454671.152694,121976540.53555793,60350509.286998205,150649859.42757064,,573873116.0989999,374019449.693506,3265.0,11720.0,8095.0,23845.0,2610.0,2800.0,3275.0,4315.0,10535.0,510,3275.0,3920.0,5630.0,0.3300146915723798,0.3816126385682395,0.2494628990097498,"0,04841006169909824",1.0
UK0058.2011,UK0058,Kingston University,Kingston University,2011,UK,1.0,2.0,1899.0,UKI6,Kingston upon Thames,242104899.2948334,93674240.6784348,113890169.14780843,16903258.515002076,6549292.528921049,744342.5358344471,109639581.50896436,,209025441.3052496,121579020.14103332,2565.0,17180.0,5105.0,25635.0,415.0,1560.0,4635.0,2900.0,9195.0,65,1045.0,1895.0,1945.0,0.4704166230403868,0.0698179118400137,0.4528598216240398,"0,0070690592713431215",1.0
UK0059.2011,UK0059,The University of Lancaster,The University of Lancaster,2011,UK,1.0,2.0,1964.0,UKD4,Bailrigg,207919297.5987464,59457528.69060239,74196893.57975757,56754390.00783519,31331520.486703232,3282711.8956537773,63212656.12757524,,191400884.9149652,115480250.7259068,400.0,8170.0,2345.0,11575.0,1500.0,230.0,2475.0,1445.0,4225.0,255,955.0,1430.0,2255.0,0.3568542912401842,0.272963552028551,0.3040249599609862,"0,06035502958579882",1.0
UK0061.2011,UK0061,Leeds Metropolitan University,Leeds Metropolitan University,2011,UK,1.0,2.0,1824.0,UKE4,Leeds,198320044.24574825,83299534.49785686,104156104.53058028,9757109.27778034,4027054.431488224,941374.3835553302,77648983.73046966,,182677328.6629488,112500576.1165138,4750.0,18920.0,3960.0,27705.0,280.0,1625.0,4815.0,1570.0,8020.0,55,1065.0,1625.0,2280.0,0.5251920194285316,0.0491988054706654,0.391533715241869,"0,00685785536159601",1.0
UK0062.2011,UK0062,The University of Leeds,The University of Leeds,2011,UK,1.0,2.0,1904.0,UKE4,Leeds,625664838.4569296,185303267.7328663,242139466.2856616,172603355.3025764,103139835.00023045,32429598.562013183,180339447.8499332,,528683688.9892612,328328801.2167581,1065.0,20495.0,5910.0,30235.0,2275.0,515.0,6065.0,4070.0,11115.0,645,2605.0,2940.0,6130.0,0.3870114658877868,0.2758719120739887,0.2882365074161789,"0,058029689608636977",1.0
UK0063.2011,UK0063,Leeds Trinity University College,Leeds Trinity University College,2011,UK,0.0,2.0,1966.0,UKE4,Leeds,26349264.875328388,11965939.991703922,15449140.434161404,769691.6624418122,94483.10826381527,0.0,10046319.76770982,,22917914.91911324,14404065.0781214,185.0,2485.0,640.0,3310.0,5.0,170.0,690.0,325.0,1185.0,0,105.0,125.0,290.0,0.5863214972887878,0.02921112471576,0.3812751443064544,0,1.0
UK0064.2011,UK0064,The University of Leicester,The University of Leicester,2011,UK,1.0,2.0,1921.0,UKF2,Leicester,300371019.03488964,86233119.78614555,112755219.61561508,73566622.11365627,49675070.28621469,15873162.188320966,102993501.4057243,,286820758.63022536,171036318.38503018,1105.0,9305.0,4725.0,15820.0,1235.0,355.0,2500.0,2840.0,5850.0,270,1515.0,2030.0,3340.0,0.3753864802866283,0.2449191747926624,0.3428876119162517,"0,046153846153846156",1.0
UK0065.2011,UK0065,The University of Lincoln,The University of Lincoln,2011,UK,1.0,2.0,1861.0,UKF3,Lincoln,105145872.70129512,50460893.211043,55798036.59492096,6432916.993132691,4061621.422316449,811172.0514356823,39106788.95699866,,101859704.10655852,60742268.51638476,895.0,10210.0,1650.0,12840.0,280.0,205.0,2600.0,490.0,3300.0,25,605.0,815.0,1175.0,0.5306726280491814,0.0611808797422578,0.3719289017467727,"0,007575757575757576",1.0
UK0066.2011,UK0066,Liverpool Hope University,Liverpool Hope University,2011,UK,1.0,2.0,1980.0,UKD7,Liverpool,61569571.83020695,28787389.961745866,34486334.51629257,164769.32294787298,92178.64220860029,54154.952297552656,25571507.58169332,,48208277.64207033,26040466.423929576,760.0,5000.0,1840.0,7600.0,145.0,610.0,1335.0,795.0,2740.0,10,220.0,245.0,565.0,0.5601197716852251,0.0026761485917469,0.4153270328436418,"0,0036496350364963502",1.0
UK0067.2011,UK0067,Liverpool John Moores University,Liverpool John Moores University,2011,UK,1.0,2.0,1825.0,UKD7,Liverpool,203100659.0772918,90095404.89468592,91864082.59206344,23276259.39069917,9631515.87777112,677513.0202332119,86197400.56228971,,181748628.8426972,113821035.166152,3120.0,16420.0,3530.0,23960.0,495.0,2360.0,5290.0,1770.0,9565.0,105,1050.0,1265.0,2215.0,0.4523081461646253,0.1146045487811104,0.4244072912116278,"0,01097752221641401",1.0
UK0069.2011,UK0069,The University of Liverpool,The University of Liverpool,2011,UK,1.0,2.0,1882.0,UKD7,Liverpool,480149329.4003779,139871871.68733004,163674701.57164586,164634511.6836429,71740332.76489837,30158547.264598794,124511453.19629444,,451829746.0478407,256472092.91607136,1985.0,14490.0,2875.0,20320.0,1555.0,270.0,3825.0,1910.0,6195.0,420,1980.0,2200.0,4265.0,0.340882911939181,0.3428818944498839,0.2593181861813434,"0,06779661016949153",1.0
UK0070.2011,UK0070,University of the Arts London,University of the Arts London,2011,UK,1.0,2.0,1986.0,UKI3,London,241012582.38466147,88778402.54413053,104224086.2792091,6064202.42429829,3748214.0388072086,127897.86606443288,123656496.28980966,,232354703.4152187,129046642.39295755,2610.0,11275.0,3170.0,17095.0,205.0,1075.0,3460.0,1800.0,6335.0,5,830.0,2120.0,2265.0,0.4324425108763207,0.0251613520103265,0.5130707080365253,"0,0007892659826361484",1.0
UK0071.2011,UK0071,London Business School,London Business School,2011,UK,1.0,2.0,1964.0,UKI3,London,114730147.024934,7785638.5675439,12717195.925704,1699543.71572107,101396.50642946,122136.700926395,96417707.5171683,,115889293.450707,59084205.1896576,,,2010.0,2010.0,70.0,,,895.0,895.0,5,100.0,105.0,615.0,0.1108444140923151,0.0148134013578114,0.8403868557425782,"0,00558659217877095",1.0
UK0073.2011,UK0073,London Metropolitan University,London Metropolitan University,2011,UK,1.0,2.0,2002.0,UKI4,London,181768216.80416647,78887634.23514771,81074572.52154677,8081762.455639029,3500483.9378715954,586486.6110522192,88269115.54592802,,167844632.8985574,103058026.45527032,1935.0,15685.0,5075.0,22780.0,500.0,835.0,3640.0,2885.0,7360.0,60,745.0,835.0,1540.0,0.4460327220401514,0.0444619119763174,0.4856135857955158,"0,008152173913043478",1.0
UK0074.2011,UK0074,London South Bank University,London South Bank University,2011,UK,1.0,2.0,1892.0,UKI4,London,166991980.45812786,56175969.02797622,66170438.309443705,6056136.793105038,3236622.574549477,1835507.2129787528,87490206.01926534,,139148269.34599254,83796146.93275568,7280.0,10970.0,4815.0,23095.0,260.0,2055.0,3095.0,2200.0,7350.0,20,700.0,970.0,1410.0,0.3962491978831013,0.0362660337130594,0.523918608422055,"0,0027210884353741495",1.0
UK0075.2011,UK0075,London School of Economics and Political Science,London School of Economics and Political Science,2011,UK,1.0,2.0,1895.0,UKI3,London,269280315.2509564,34166013.73461769,74390468.72839563,50546158.45508596,13411992.44135134,2027930.128589206,132166889.43171868,,246050145.1813615,144914043.4161405,,4010.0,5110.0,9120.0,685.0,,1285.0,4045.0,5330.0,240,995.0,1530.0,2225.0,0.276256616303599,0.1877083306589988,0.4908152655293257,"0,0450281425891182",1.0
UK0076.2011,UK0076,London School of Hygiene and Tropical Medicine,London School of Hygiene and Tropical Medicine,2011,UK,1.0,2.0,1899.0,UKI3,London,123744065.99990782,25065677.28257363,26099230.30833756,81657602.43351616,20550076.04737982,19256118.3573766,14065308.568004794,,125006913.39816564,64020371.4799281,,,825.0,825.0,420.0,,,750.0,750.0,70,575.0,660.0,1015.0,0.2109129847758275,0.6598910563806508,0.1136645095209274,"0,09333333333333334",1.0
UK0077.2011,UK0077,Loughborough University,Loughborough University,2011,UK,1.0,2.0,1909.0,UKF2,Loughborough,276383831.86615664,81777434.66838734,130006452.5049546,67727105.12974145,32227957.78218187,9049638.19882933,78319583.35253721,,249724616.30640185,141467714.43056643,0.0,11705.0,3040.0,14745.0,1280.0,145.0,3045.0,1680.0,4870.0,260,1110.0,1520.0,2675.0,0.4703837110410725,0.2450472760018009,0.2833725215535211,"0,053388090349075976",1.0
UK0078.2011,UK0078,Manchester Metropolitan University,Manchester Metropolitan University,2011,UK,1.0,2.0,1970.0,UKD3,Manchester,285786053.37143385,119506152.92436744,142097985.89666775,16297183.942480529,9123381.112596212,992072.6367700604,123144904.82555193,,245881919.1593308,155476563.58021846,1980.0,25820.0,5800.0,33805.0,625.0,1195.0,6410.0,3045.0,10670.0,80,1560.0,2150.0,3215.0,0.4972180560259325,0.0570258196655216,0.4308989307658812,"0,007497656982193065",1.0
UK0079.2011,UK0079,The University of Manchester,The University of Manchester,2011,UK,1.0,2.0,2004.0,UKD3,Manchester,931677190.3949856,234157948.10342443,313610176.52209985,257921602.0648016,153423284.3250219,72950177.44388625,284918421.9016454,,825846891.2752916,484717933.3548417,1290.0,22820.0,8810.0,36965.0,3715.0,325.0,6575.0,5415.0,13045.0,1020,4115.0,4415.0,8575.0,0.3366081940775479,0.2768358018461904,0.3058123831290255,"0,07819087773093139",1.0
UK0080.2011,UK0080,Middlesex University,Middlesex University,2011,UK,1.0,2.0,1973.0,UKI7,London,206627644.3747984,68583214.26925382,74952758.44586809,14935244.503848458,7798313.130847583,225837.67341107063,107792551.96570957,,179471816.38014472,103620316.17274278,3145.0,15115.0,4385.0,22750.0,790.0,2110.0,4230.0,2960.0,9300.0,70,695.0,790.0,1540.0,0.3627431299072091,0.072280960028551,0.5216753658101356,"0,007526881720430108",1.0
UK0081.2011,UK0081,Newcastle University,Newcastle University,2011,UK,1.0,2.0,1963.0,UKC2,Newcastle upon Tyne,447443194.9117389,133936719.3621238,164985942.75706318,130491542.60957736,73207125.40904273,32976909.250126746,120667603.8161958,,418098124.1646311,242324975.80310643,690.0,13275.0,4185.0,19225.0,1830.0,205.0,3510.0,3055.0,6980.0,615,2110.0,2360.0,4715.0,0.3687304771494127,0.2916382327265423,0.2696825098435081,"0,08810888252148998",1.0
UK0082.2011,UK0082,Newman University,Newman University,2011,UK,0.0,2.0,1968.0,UKG3,Birmingham,24602479.60547541,12869290.685348203,14177075.17168272,1667281.1909480577,133659.0312024704,0.0,8758123.242844634,,21665437.618103884,13809512.835875928,540.0,2085.0,520.0,3145.0,10.0,515.0,530.0,270.0,1315.0,0,120.0,130.0,270.0,0.5762457849381791,0.0677688272761333,0.3559853877856875,0,1.0
UK0083.2011,UK0083,The University of Northampton,The University of Northampton,2011,UK,1.0,2.0,1924.0,UKF2,Northampton,110645480.94206572,40318938.10204176,48414527.35401208,7839793.519841453,1356178.2734940315,392911.4624141586,53989030.74157718,,107509102.6409181,57256763.60787205,3900.0,8325.0,2155.0,14380.0,225.0,1020.0,2600.0,1310.0,4930.0,20,520.0,795.0,1090.0,0.4375644350026555,0.0708550720109969,0.4879460984931321,"0,004056795131845842",1.0
UK0084.2011,UK0084,Northumbria University,Northumbria University,2011,UK,1.0,2.0,1969.0,UKC2,Newcastle upon Tyne,245333456.2381896,80909803.19859889,95007374.2913767,24151956.49168088,5459280.084804351,535788.3578374891,125649859.42757064,,224127759.5981011,151049684.28815043,4235.0,18925.0,4540.0,28770.0,530.0,1420.0,5895.0,2550.0,9890.0,70,1275.0,1345.0,2880.0,0.387258125117415,0.0984454255119293,0.5121594965245162,"0,007077856420626896",1.0
