DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2017,612014,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2018,634690,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2019,655031,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2020,620626,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2021,678356,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2022,699619,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2023,711283,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Luxembourg,2024,718002,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2016,1454440,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2017,1448126,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2018,1515589,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2019,1549219,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2020,1442205,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2021,1442138,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2022,1464537,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2023,1489725,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Latvia,2024,1470823,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2016,351130,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2017,366296,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2018,393489,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2019,429421,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2020,411255,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2021,422812,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2022,442495,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2023,478155,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2024,498330,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Malta,2025,521778,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2016,10122168,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2017,10366935,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2018,10664522,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2019,10937980,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2020,10542266,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2021,10983876,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2022,11361989,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2023,11479276,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Netherlands,2024,11630812,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2016,3572097,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2017,3591124,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2018,3656102,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2019,3717475,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2020,3642474,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2021,3726739,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2022,3864216,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2023,3884140,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2024,3903122,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Norway,2025,3924572,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2016,25845553,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2017,26058788,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2018,25921895,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2019,26842715,b,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2020,26603604,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2021,27917423,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2022,28034551,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2023,27852175,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Poland,2024,27752385,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2016,7450200,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2017,7676903,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2018,7887243,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2019,7963374,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2020,7377539,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2021,7742100,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2022,8204778,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2023,8593865,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Portugal,2024,8710706,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2016,11801042,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2017,12003499,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2018,12229800,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2019,12489805,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2020,11933383,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2021,12406956,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2022,12406492,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2023,12216263,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2024,12682845,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Romania,2025,12658707,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2016,3237608,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2017,3328075,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2018,3429290,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2019,3490396,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2020,3520746,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2021,3615579,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2022,3668607,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2023,3745340,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Serbia,2024,3755137,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2016,7623010,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2017,7759800,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2018,7899140,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2019,7881330,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2020,7629360,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2021,7870710,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2022,8133340,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2023,8234620,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Sweden,2024,8176950,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2016,1241134,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2017,1259702,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2018,1288126,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2019,1320704,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2020,1259026,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2021,1329531,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2022,1367476,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2023,1372414,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovenia,2024,1395071,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2016,3311962,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2017,3342011,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2018,3399503,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2019,3397413,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2020,3115098,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2021,3111003,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2022,3208988,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2023,3227849,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Slovakia,2024,3229040,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,United Kingdom,2016,44579275,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,United Kingdom,2017,45056129,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,United Kingdom,2018,45673166,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,United Kingdom,2019,46071755,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Kosovo*,2017,,,C
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Kosovo*,2018,,,C
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Employees domestic concept,Kosovo*,2019,,,C
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Self-employed domestic concept,Austria,2016,1203248,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Self-employed domestic concept,Austria,2017,1209962,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Self-employed domestic concept,Austria,2018,1226352,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Self-employed domestic concept,Austria,2019,1223845,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Self-employed domestic concept,Austria,2020,1154533,,
